IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,4/18/2014 0758,4/17/2014 1900,4/18/2014 0700,2014-000478,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,4/18/2014 0833,4/18/2014 0833,4/18/2014 0833,2014-000479,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/18/2014 1110,4/17/2014 2000,4/17/2014 2005,2014-000482,CLOSED
FORENSIC EXAM,OTHER JURISDICTION,4/18/2014 1115,4/18/2014 1000,4/18/2014 1115,2014-000480,CLOSED
FORENSIC EXAM,OTHER JURISDICTION,4/18/2014 1117,4/18/2014 1115,4/18/2014 1130,2014-000481,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,4/18/2014 1146,4/18/2014 0030,4/18/2014 0830,2014-000483,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/18/2014 1341,4/7/2014 0800,4/18/2014 1200,2014-000484,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/18/2014 2037,4/18/2014 2037,4/18/2014 2037,2014-000485,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/18/2014 2331,4/18/2014 2326,4/18/2014 2326,2014-000486,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/19/2014 0113,4/19/2014 0113,4/19/2014 0113,2014-000487,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/19/2014 0245,4/19/2014 0245,4/19/2014 0245,2014-000488,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/19/2014 0245,4/19/2014 0245,4/19/2014 0245,2014-000488,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,4/19/2014 0846,4/18/2014 1700,4/19/2014 0820,2014-000489,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON PLACE,4/19/2014 1104,4/19/2014 1104,4/19/2014 1104,2014-000492,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/19/2014 1117,4/18/2014 1700,4/19/2014 1130,2014-000490,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,4/19/2014 1209,4/18/2014 1600,4/19/2014 1200,2014-000491,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/19/2014 1818,4/19/2014 1818,4/19/2014 1818,2014-000493,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,4/19/2014 2026,4/19/2014 2026,4/19/2014 2026,2014-000494,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/19/2014 2138,4/19/2014 2138,4/19/2014 2138,2014-000495,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/19/2014 2211,4/19/2014 2211,4/19/2014 2211,2014-000496,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/19/2014 2230,4/19/2014 2230,4/19/2014 2230,2014-000497,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/20/2014 0019,4/20/2014 0019,4/20/2014 0019,2014-000498,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,4/20/2014 1544,4/20/2014 1544,4/20/2014 1544,2014-000499,CLOSED
PROPERTY : FOUND,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,4/20/2014 1856,4/20/2014 0200,4/20/2014 0200,2014-000500,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/21/2014 0526,4/21/2014 0526,4/21/2014 0526,2014-000501,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/21/2014 0526,4/21/2014 0526,4/21/2014 0526,2014-000501,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/21/2014 0820,4/19/2014 1144,4/19/2014 1144,2014-000502,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,4/21/2014 2310,4/21/2014 2310,4/21/2014 2310,2014-000506,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/22/2014 0250,4/22/2014 0250,4/22/2014 0250,2014-000507,CLOSED.  CLEARED BY ARREST
ALARM,CITY OF OXFORD : BROWN RD,4/22/2014 2029,4/22/2014 2029,4/22/2014 2029,2014-000509,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/23/2014 1046,4/15/2014 0800,4/15/2014 1145,2014-000510,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/23/2014 1424,4/23/2014 1415,4/23/2014 1415,2014-000511,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/23/2014 1611,4/23/2014 1611,4/23/2014 1611,2014-000512,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,4/23/2014 2117,4/23/2014 2117,4/23/2014 2117,2014-000513,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/24/2014 1132,4/24/2014 1132,4/24/2014 1132,2014-000514,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,4/24/2014 1348,4/15/2014 2200,4/24/2014 1345,2014-000515,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/24/2014 2137,4/24/2014 2137,4/24/2014 2137,2014-000516,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MAIN ST,4/25/2014 0053,4/25/2014 0053,4/25/2014 0053,2014-000517,CLOSED.  UTT/UTC ISSUED.
MEDICAL,CITY OF OXFORD : CAMPUS AVE,4/25/2014 0305,4/25/2014 0305,4/25/2014 0305,2014-000518,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,4/25/2014 0355,4/25/2014 0200,4/25/2014 0355,2014-000519,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,4/25/2014 0512,4/24/2014 1300,4/25/2014 0445,2014-000520,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,4/25/2014 1117,4/25/2014 1117,4/25/2014 1117,2014-000521,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/25/2014 1323,4/25/2014 1323,4/25/2014 1323,2014-000522,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/25/2014 2214,4/25/2014 2214,4/25/2014 2214,2014-000523,CLOSED.  REFERRED TO OESCR
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,4/25/2014 2327,4/25/2014 2330,4/25/2014 2330,2014-000524,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,4/26/2014 0045,4/26/2014 0045,4/26/2014 0045,2014-000525,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,4/26/2014 0050,4/26/2014 0050,4/26/2014 0050,2014-000526,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,4/26/2014 0050,4/26/2014 0050,4/26/2014 0050,2014-000526,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/26/2014 0157,4/26/2014 0157,4/26/2014 0157,2014-000527,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,4/26/2014 0321,4/26/2014 0321,4/26/2014 0321,2014-000528,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),4/26/2014 0940,4/26/2014 0940,4/26/2014 0940,2014-000529,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/26/2014 1635,4/26/2014 1635,4/26/2014 1635,2014-000530,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/26/2014 1922,4/26/2014 1924,4/26/2014 1924,2014-000531,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/27/2014 0220,4/27/2014 0220,4/27/2014 0220,2014-000532,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/27/2014 0220,4/27/2014 0220,4/27/2014 0220,2014-000532,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,4/27/2014 0312,4/27/2014 0312,4/27/2014 0312,2014-000533,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/27/2014 0340,4/27/2014 0340,4/27/2014 0340,2014-000534,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,4/27/2014 2257,4/27/2014 2257,4/27/2014 2257,2014-000535,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,4/28/2014 1207,4/28/2014 1204,4/28/2014 1204,2014-000536,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,4/28/2014 1207,4/28/2014 1204,4/28/2014 1204,2014-000536,CLOSED.  UTT/UTC ISSUED.
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/28/2014 1420,4/23/2014 1741,4/24/2014 1745,2014-000537,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,4/28/2014 1701,4/28/2014 0800,4/28/2014 1701,2014-000538,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/29/2014 1248,4/29/2014 1248,4/29/2014 1248,2014-000539,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/29/2014 1248,4/29/2014 1248,4/29/2014 1248,2014-000539,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/29/2014 1516,3/20/2013 0000,4/27/2014 0000,2014-000565,OPEN
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,4/29/2014 1951,4/29/2014 1951,4/29/2014 1951,2014-000540,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/29/2014 2133,4/29/2014 2133,4/29/2014 2133,2014-000541,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,4/30/2014 0042,4/30/2014 0042,4/30/2014 0042,2014-000542,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,4/30/2014 0100,4/30/2014 0100,4/30/2014 0100,2014-000543,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,4/30/2014 0101,4/30/2014 0101,4/30/2014 0101,2014-000544,UNFOUNDED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/30/2014 0221,4/30/2014 0221,4/30/2014 0221,2014-000545,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/30/2014 0315,4/30/2014 0315,4/30/2014 0315,2014-000546,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,4/30/2014 0726,4/29/2014 1700,4/30/2014 0630,2014-000547,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,4/30/2014 1048,4/29/2014 1800,4/29/2014 2145,2014-000548,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,4/30/2014 1738,4/30/2014 1738,4/30/2014 1738,2014-000549,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,4/30/2014 1817,4/30/2014 1817,4/30/2014 1817,2014-000550,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/30/2014 1820,4/2/2014 1200,4/30/2014 1820,2014-000551,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/30/2014 2227,4/30/2014 2227,4/30/2014 2227,2014-000552,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : OLD MANSE,5/1/2014 0034,5/1/2014 0034,5/1/2014 0034,2014-000553,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/1/2014 0956,5/1/2014 0956,5/1/2014 0956,2014-000554,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/1/2014 0956,5/1/2014 0956,5/1/2014 0956,2014-000554,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,5/1/2014 1043,5/1/2014 1043,5/1/2014 1043,2014-000555,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,5/1/2014 1756,4/26/2014 1700,5/1/2014 1530,2014-000556,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,5/1/2014 1949,5/1/2014 1949,5/1/2014 1949,2014-000557,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,5/1/2014 1949,5/1/2014 1949,5/1/2014 1949,2014-000557,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,5/2/2014 0053,5/2/2014 0053,5/2/2014 0053,2014-000559,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,5/2/2014 0053,5/2/2014 0053,5/2/2014 0053,2014-000559,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/2/2014 0059,5/2/2014 0059,5/2/2014 0059,2014-000558,CLOSED.  CLEARED BY SUMMONS
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/2/2014 0059,5/2/2014 0059,5/2/2014 0059,2014-000558,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,5/2/2014 0326,5/2/2014 0326,5/2/2014 0326,2014-000560,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/2/2014 0339,5/2/2014 0339,5/2/2014 0339,2014-000561,CLOSED.  CLEARED BY SUMMONS
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/2/2014 0339,5/2/2014 0339,5/2/2014 0339,2014-000561,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,5/2/2014 0631,5/2/2014 0631,5/2/2014 0631,2014-000563,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/2/2014 0934,5/2/2014 0934,5/2/2014 0934,2014-000564,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,5/2/2014 1656,5/3/2014 1656,5/3/2014 1656,2014-000566,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,5/2/2014 1718,5/2/2014 1718,5/2/2014 1718,2014-000567,UNFOUNDED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,5/2/2014 1748,5/1/2014 1020,5/2/2014 0200,2014-000568,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/2/2014 2153,5/2/2014 2153,5/2/2014 2153,2014-000569,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,5/3/2014 0018,5/3/2014 0018,5/3/2014 0018,2014-000570,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,5/3/2014 0018,5/3/2014 0018,5/3/2014 0018,2014-000570,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,5/3/2014 0031,5/3/2014 0031,5/3/2014 0031,2014-000571,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : SPRING ST,5/3/2014 0038,5/3/2014 0038,5/3/2014 0038,2014-000572,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,5/3/2014 0420,5/3/2014 0420,5/3/2014 0420,2014-000573,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,5/3/2014 0715,5/3/2014 0715,5/3/2014 0715,2014-000574,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,5/3/2014 0726,5/3/2014 0726,5/3/2014 0726,2014-000575,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,5/3/2014 0736,5/3/2014 0736,5/3/2014 0736,2014-000576,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,5/3/2014 1318,5/3/2014 1318,5/3/2014 1318,2014-000577,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STODDARD HALL,5/3/2014 2028,5/3/2014 2028,5/3/2014 2028,2014-000578,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),5/3/2014 2143,5/3/2014 0000,5/3/2014 2143,2014-000579,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LOTTIE MOON ,5/4/2014 0115,5/4/2014 0115,5/4/2014 0115,2014-000580,CLOSED.  CLEARED BY ARREST
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : LOTTIE MOON ,5/4/2014 0115,5/4/2014 0115,5/4/2014 0115,2014-000580,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/4/2014 0233,5/4/2014 0233,5/4/2014 0233,2014-000581,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/4/2014 0233,5/4/2014 0233,5/4/2014 0233,2014-000581,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,5/4/2014 0239,5/4/2014 0239,5/4/2014 0239,2014-000582,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/4/2014 0244,5/4/2014 0244,5/4/2014 0244,2014-000586,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/4/2014 0244,5/4/2014 0244,5/4/2014 0244,2014-000586,CLOSED.  CLEARED BY ARREST
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,5/4/2014 0258,5/4/2014 0258,5/4/2014 0258,2014-000583,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/4/2014 0329,5/4/2014 0329,5/4/2014 0329,2014-000584,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/4/2014 0331,5/4/2014 0331,5/4/2014 0331,2014-000585,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/4/2014 0331,5/4/2014 0331,5/4/2014 0331,2014-000585,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/4/2014 0828,5/3/2014 1700,5/4/2014 0828,2014-000587,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,5/4/2014 1332,5/4/2014 1332,5/4/2014 1332,2014-000588,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,5/4/2014 1507,5/4/2014 1507,5/4/2014 1507,2014-000589,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : 5285 BROWN ROAD,5/4/2014 1936,5/4/2014 1936,5/4/2014 1936,2014-000590,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,5/4/2014 2118,5/4/2014 2118,5/4/2014 2118,2014-000591,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,5/4/2014 2240,5/4/2014 0000,5/4/2014 2240,2014-000592,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/5/2014 0754,5/5/2014 0754,5/5/2014 0754,2014-000593,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/5/2014 1749,5/5/2014 1749,5/5/2014 1749,2014-000594,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,5/5/2014 2123,5/5/2014 2123,5/5/2014 2123,2014-000595,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/5/2014 2219,5/5/2014 1900,5/5/2014 2215,2014-000596,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,5/5/2014 2237,5/5/2014 2237,5/5/2014 2237,2014-000597,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/5/2014 2323,5/5/2014 2323,5/5/2014 2323,2014-000598,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,5/6/2014 2049,5/4/2014 1200,5/6/2014 0800,2014-000599,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : BUSINESS : MCCULLOUGH-HYDE MEMORIAL HOSPITAL,5/7/2014 0116,5/7/2014 0116,5/7/2014 0116,2014-000600,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/7/2014 0837,5/7/2014 0837,5/7/2014 0837,2014-000601,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,5/7/2014 1029,5/7/2014 0300,5/7/2014 0400,2014-000602,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,5/7/2014 1122,5/7/2014 1122,5/7/2014 1122,2014-000603,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/7/2014 1219,5/8/2014 1400,5/8/2014 1450,2014-000604,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,5/7/2014 1524,5/6/2014 1500,5/6/2014 1700,2014-000605,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,5/7/2014 1702,5/7/2014 1702,5/7/2014 1702,2014-000606,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,5/7/2014 2049,5/7/2014 2049,5/7/2014 2049,2014-000607,CLOSED
