IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
TRAFFIC CRASH,CITY OF OXFORD : SYCAMORE ST,4/24/2018 0826,4/24/2018 0826,4/24/2018 0906,2018-000545,CLOSED.  UTT/UTC ISSUED.
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),4/24/2018 1404,4/24/2018 1404,4/24/2018 1404,2018-000546,CLOSED
DOMESTIC VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/25/2018 1753,4/25/2018 1753,4/25/2018 1845,2018-000547,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,4/25/2018 1918,4/25/2018 1918,4/25/2018 1945,2018-000548,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,4/25/2018 1939,4/25/2018 1939,4/25/2018 1939,2018-000549,CLOSED
TRAFFIC CRASH : PEDESTRIAN,CITY OF OXFORD : HIGH ST,4/26/2018 1006,4/26/2018 1004,4/26/2018 1130,2018-000551,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,CITY OF OXFORD : PATTERSON AVE,4/26/2018 1011,4/26/2018 1011,4/26/2018 1030,2018-000550,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/26/2018 1045,4/25/2018 1700,4/26/2018 0800,2018-000552,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,4/26/2018 1354,4/26/2018 1120,4/26/2018 1120,2018-000553,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : DEWITT CABIN,4/26/2018 1752,4/26/2018 1752,4/26/2018 1815,2018-000554,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,4/26/2018 1945,4/26/2018 1025,4/26/2018 1140,2018-000555,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/26/2018 2126,4/26/2018 2126,4/26/2018 2126,2018-000556,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/27/2018 0011,4/27/2018 0011,4/27/2018 0035,2018-000557,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,4/27/2018 0237,4/27/2018 0237,4/27/2018 0237,2018-000558,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/27/2018 1422,4/27/2018 1422,4/27/2018 1422,2018-000559,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,4/27/2018 2255,4/27/2018 2255,4/27/2018 2307,2018-000561,CLOSED.  REFERRED TO OESCR
BURGLARY,CITY OF OXFORD,4/28/2018 0132,4/28/2018 0132,4/28/2018 0132,2018-000560,CLOSED.  ARREST MADE BY OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/28/2018 0535,4/28/2018 0535,4/28/2018 0615,2018-000562,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/28/2018 0632,4/28/2018 0632,4/28/2018 0658,2018-000563,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/28/2018 1123,4/28/2018 1123,4/28/2018 1123,2018-000564,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,4/28/2018 2232,4/28/2018 2232,4/28/2018 2259,2018-000565,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/29/2018 0231,4/29/2018 0231,4/29/2018 0231,2018-000566,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/29/2018 0231,4/29/2018 0231,4/29/2018 0231,2018-000566,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,4/29/2018 0434,4/29/2018 0434,4/29/2018 0445,2018-000567,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,4/29/2018 0759,4/28/2018 2330,4/29/2018 0759,2018-000568,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,4/29/2018 2354,4/29/2018 2354,4/29/2018 2354,2018-000570,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,5/1/2018 1916,5/1/2018 1916,5/1/2018 1916,2018-000571,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,5/1/2018 1916,5/1/2018 1916,5/1/2018 1916,2018-000571,CLOSED
NON-CRIMINAL COMPLAINT,CITY OF OXFORD : MAPLE ST,5/1/2018 2153,5/1/2018 2030,5/1/2018 2045,2018-000573,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,5/1/2018 2220,4/29/2018 1200,5/1/2018 2200,2018-000572,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/2/2018 0114,5/2/2018 0100,5/2/2018 0114,2018-000574,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD : COLLEGE AVE,5/2/2018 0847,5/2/2018 0847,5/2/2018 0847,2018-000575,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/2/2018 0957,5/2/2018 0957,5/2/2018 0957,2018-000577,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,5/2/2018 1257,3/14/2018 1700,3/14/2018 1800,2018-000578,CLOSED
STALKING,MIAMI UNIVERSITY,5/2/2018 1512,3/26/2018 0000,4/13/2018 0000,2018-000584,CLOSED.  REFERRED TO OESCR
FORENSIC EXAM,MIAMI UNIVERSITY,5/2/2018 1512,3/26/2018 0000,4/13/2018 0000,2018-000584,CLOSED.  REFERRED TO OESCR
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,5/2/2018 1622,5/2/2018 1622,5/2/2018 1622,2018-000579,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,5/2/2018 1630,5/2/2018 1300,5/2/2018 1630,2018-000580,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,5/2/2018 2019,5/2/2018 2019,5/2/2018 2036,2018-000581,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/2/2018 2240,5/2/2018 2240,5/2/2018 2252,2018-000582,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,5/3/2018 1246,5/1/2018 1200,5/2/2018 1200,2018-000589,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/3/2018 1324,5/3/2018 1324,5/3/2018 1324,2018-000586,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/3/2018 1342,5/3/2018 1342,5/3/2018 1342,2018-000587,CLOSED.  REFERRED TO OESCR
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,5/3/2018 1417,5/2/2018 1600,5/2/2018 1800,2018-000588,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/3/2018 2315,5/3/2018 2317,5/3/2018 2359,2018-000590,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/3/2018 2315,5/3/2018 2317,5/3/2018 2359,2018-000590,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/4/2018 0044,5/4/2018 0044,5/4/2018 0044,2018-000591,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/4/2018 0044,5/4/2018 0044,5/4/2018 0044,2018-000591,CLOSED.  REFERRED TO OESCR
ASSAULT,OTHER JURISDICTION,5/4/2018 0622,5/3/2018 1000,5/3/2018 1000,2018-000616,CLOSED
SEX OFFENSE : GROSS SEXUAL IMPOSITION,OTHER JURISDICTION,5/4/2018 1125,4/17/2018 1000,4/17/2018 1017,2018-000613,OPEN
SEX OFFENSE,OTHER JURISDICTION,5/4/2018 1125,4/17/2018 1000,4/17/2018 1017,2018-000613,OPEN
STALKING,MIAMI UNIVERSITY,5/4/2018 1128,1/29/2018 0000,5/3/2018 2359,2018-000614,CLOSED
SEX OFFENSE,CITY OF OXFORD,5/4/2018 1130,3/1/2018 0000,3/16/2018 2359,2018-000615,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/4/2018 2026,5/4/2018 2026,5/4/2018 2058,2018-000593,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,5/4/2018 2320,5/4/2018 2320,5/4/2018 2359,2018-000594,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,5/4/2018 2320,5/4/2018 2320,5/4/2018 2359,2018-000594,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/4/2018 2355,5/4/2018 2355,5/4/2018 2355,2018-000595,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/5/2018 0012,5/4/2018 2300,5/5/2018 0012,2018-000596,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/5/2018 0101,5/5/2018 0101,5/5/2018 0132,2018-000597,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,5/5/2018 0216,5/5/2018 0216,5/5/2018 0244,2018-000598,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/5/2018 0233,5/5/2018 0220,5/5/2018 0233,2018-000599,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/5/2018 1116,5/5/2018 1116,5/5/2018 1116,2018-000600,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,5/5/2018 1433,5/5/2018 1433,5/5/2018 1433,2018-000601,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : KUMLER CHAPEL,5/5/2018 1814,5/5/2018 1814,5/5/2018 1814,2018-000603,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : KUMLER CHAPEL,5/5/2018 1814,5/5/2018 1814,5/5/2018 1814,2018-000603,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : KUMLER CHAPEL,5/5/2018 1814,5/5/2018 1814,5/5/2018 1814,2018-000603,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/5/2018 1828,5/5/2018 1000,5/5/2018 1630,2018-000602,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,5/5/2018 1931,5/5/2018 1931,5/5/2018 2028,2018-000604,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,5/5/2018 1931,5/5/2018 1931,5/5/2018 2028,2018-000604,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,5/5/2018 2359,5/5/2018 2359,5/6/2018 0027,2018-000605,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/6/2018 0219,5/6/2018 0219,5/6/2018 0234,2018-000606,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/6/2018 0236,5/6/2018 0236,5/6/2018 0253,2018-000607,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/6/2018 0309,5/6/2018 0310,5/6/2018 0330,2018-000608,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/6/2018 0342,5/6/2018 0242,5/6/2018 0342,2018-000609,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/6/2018 0342,5/6/2018 0242,5/6/2018 0342,2018-000609,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,5/6/2018 0415,5/6/2018 0415,5/6/2018 0431,2018-000610,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,5/6/2018 0415,5/6/2018 0415,5/6/2018 0431,2018-000610,CLOSED.  CLEARED BY SUMMONS
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,5/6/2018 0415,5/6/2018 0415,5/6/2018 0431,2018-000610,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,5/6/2018 1040,5/6/2018 1040,5/6/2018 1040,2018-000611,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,5/7/2018 0830,5/5/2018 1830,5/7/2018 0800,2018-000612,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,5/7/2018 1616,5/6/2018 0900,5/6/2018 2000,2018-000617,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/7/2018 2132,5/7/2018 2132,5/7/2018 2200,2018-000618,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,5/8/2018 1024,5/4/2018 1700,5/7/2018 0810,2018-000619,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,5/8/2018 1024,5/4/2018 1700,5/7/2018 0810,2018-000619,UNFOUNDED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/8/2018 1552,5/8/2018 1552,5/8/2018 1552,2018-000620,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,5/9/2018 0139,5/9/2018 0139,5/9/2018 0139,2018-000621,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,5/9/2018 0139,5/9/2018 0139,5/9/2018 0139,2018-000621,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : SPRING ST,5/9/2018 0140,5/9/2018 0140,5/9/2018 0140,2018-000622,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,5/9/2018 0140,5/9/2018 0140,5/9/2018 0140,2018-000622,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,5/9/2018 0842,5/8/2018 1005,5/8/2018 2300,2018-000623,CLOSED
CANINE DEPLOYMENT,CITY OF OXFORD : COLLEGE CORNER PIKE US 27,5/9/2018 0847,5/9/2018 0830,5/9/2018 1000,2018-000625,CLOSED
SEX OFFENSE,CITY OF OXFORD,5/9/2018 0907,4/8/2018 0000,4/8/2018 0000,2018-000626,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,5/9/2018 0937,5/2/2018 0800,5/2/2018 0800,2018-000624,CLOSED
STALKING,CITY OF OXFORD : HAWKS LANDING,5/9/2018 1213,4/27/2018 2300,4/30/2018 2214,2018-000627,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,5/9/2018 1256,12/20/2017 0700,5/10/2018 1600,2018-000629,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : NATURAL AREAS / HIKING TRAILS : BACHELOR PRESERVE NORTH LOOP,5/9/2018 1334,5/9/2018 1334,5/9/2018 1445,2018-000628,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,5/9/2018 1708,5/9/2018 1708,5/9/2018 1712,2018-000630,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/9/2018 2121,5/9/2018 2121,5/9/2018 2143,2018-000631,CLOSED
SEX OFFENSE : FONDLING,CITY OF OXFORD,5/10/2018 1313,4/28/2018 1700,4/28/2018 1730,2018-000632,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/10/2018 2232,5/10/2018 2100,5/10/2018 2230,2018-000633,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/11/2018 0012,5/11/2018 0012,5/11/2018 0030,2018-000634,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,5/11/2018 0024,5/11/2018 0024,5/11/2018 0024,2018-000635,CLOSED
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/11/2018 0048,5/11/2018 0048,5/11/2018 0112,2018-000636,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,5/11/2018 0118,5/11/2018 0030,5/11/2018 0118,2018-000637,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/11/2018 0549,5/11/2018 0550,5/11/2018 0552,2018-000638,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : FORMAL GARDENS,5/11/2018 0728,5/10/2018 1400,5/11/2018 0700,2018-000639,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/11/2018 1236,5/11/2018 1236,5/11/2018 1236,2018-000640,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/11/2018 1424,5/12/2018 1326,5/12/2018 1326,2018-000641,OPEN
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/11/2018 1555,5/8/2018 0330,5/8/2018 0700,2018-000642,OPEN
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/11/2018 1555,5/8/2018 0330,5/8/2018 0700,2018-000642,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,5/11/2018 1826,5/11/2018 1826,5/11/2018 1826,2018-000643,CLOSED
DRUG VIOLATION,CITY OF OXFORD : SYCAMORE ST,5/11/2018 2105,5/11/2018 2105,5/11/2018 2105,2018-000644,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,5/12/2018 0141,5/12/2018 0141,5/12/2018 0141,2018-000646,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,5/12/2018 0150,5/12/2018 0150,5/12/2018 0150,2018-000648,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,5/12/2018 0206,5/12/2018 0206,5/12/2018 0206,2018-000647,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,5/12/2018 1018,5/12/2018 1018,5/12/2018 1018,2018-000649,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/12/2018 1331,5/12/2018 1331,5/12/2018 1331,2018-000650,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/12/2018 1402,5/12/2018 1402,5/12/2018 1402,2018-000651,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHURCH ST,5/13/2018 0050,5/13/2018 0050,5/13/2018 0050,2018-000652,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/13/2018 0108,5/12/2018 2200,5/13/2018 0100,2018-000653,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/13/2018 0108,5/12/2018 2200,5/13/2018 0100,2018-000653,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/13/2018 0937,5/12/2018 1700,5/13/2018 0930,2018-000654,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/13/2018 1049,5/12/2018 1700,5/13/2018 0930,2018-000655,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,5/13/2018 1704,5/6/2018 1200,5/13/2018 1700,2018-000656,CLOSED
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/13/2018 2104,5/13/2018 1730,5/13/2018 2000,2018-000657,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,5/14/2018 0929,5/14/2018 0930,5/14/2018 0930,2018-000658,CLOSED.  REFERRED TO OESCR
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,5/14/2018 0929,5/14/2018 0930,5/14/2018 0930,2018-000658,CLOSED.  REFERRED TO OESCR
SEX OFFENSE,CITY OF OXFORD,5/14/2018 1342,5/9/2018 0001,5/9/2018 0700,2018-000659,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/14/2018 1443,8/25/2017 1000,5/14/2018 1300,2018-000660,CLOSED.  REFERRED TO OESCR
STALKING,MIAMI UNIVERSITY,5/14/2018 1500,1/1/2015 0000,5/14/2018 1500,2018-000661,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,5/14/2018 2055,5/14/2018 2055,5/14/2018 2125,2018-000662,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,5/15/2018 1550,5/15/2018 1513,5/15/2018 1513,2018-000664,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,5/15/2018 1741,5/15/2018 1741,5/15/2018 1741,2018-000665,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/16/2018 1156,5/7/2018 1000,5/8/2018 1700,2018-000668,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,5/16/2018 1207,5/16/2018 0800,5/16/2018 1200,2018-000667,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : STEAM POWER PLANT,5/16/2018 1350,5/16/2018 1340,5/16/2018 1340,2018-000669,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FORMAL GARDENS : CONRAD GREENHOUSE,5/16/2018 1626,5/15/2018 1700,5/16/2018 1626,2018-000670,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/16/2018 1905,5/16/2018 0010,5/16/2018 1816,2018-000671,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/16/2018 2206,5/16/2018 2206,5/16/2018 2206,2018-000672,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,5/16/2018 2224,5/16/2018 2224,5/16/2018 2235,2018-000673,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,5/17/2018 0241,5/17/2018 0241,5/17/2018 0337,2018-000674,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/17/2018 1247,5/17/2018 1247,5/17/2018 1247,2018-000675,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/17/2018 1247,5/17/2018 1247,5/17/2018 1247,2018-000675,CLOSED.  CLEARED BY ARREST
WEAPONS VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/17/2018 1247,5/17/2018 1247,5/17/2018 1247,2018-000675,CLOSED.  CLEARED BY ARREST
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/17/2018 1247,5/17/2018 1247,5/17/2018 1247,2018-000675,CLOSED.  CLEARED BY ARREST
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/17/2018 1823,5/17/2018 1823,5/17/2018 1823,2018-000676,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/17/2018 1823,5/17/2018 1823,5/17/2018 1823,2018-000676,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/17/2018 1857,5/17/2018 1700,5/17/2018 1825,2018-000677,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/17/2018 2018,5/17/2018 2018,5/17/2018 2122,2018-000678,CLOSED
