IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,3/19/2022 1944,3/19/2022 1944,3/19/2022 1944,2022-000504,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,3/20/2022 2233,3/20/2022 2233,3/20/2022 2233,2022-000505,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,3/20/2022 2347,3/20/2022 2347,3/20/2022 2347,2022-000506,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/21/2022 1155,3/21/2022 1155,3/21/2022 1155,2022-000508,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,3/21/2022 1436,3/21/2022 1436,3/21/2022 1436,2022-000509,CLOSED
RECEIVING STOLEN PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,3/21/2022 1436,3/21/2022 1436,3/21/2022 1436,2022-000509,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,3/22/2022 1509,3/22/2022 1240,3/22/2022 1430,2022-000510,OPEN
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,3/25/2022 0825,3/23/2022 1200,3/23/2022 1200,2022-000511,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,3/25/2022 0825,3/23/2022 1200,3/23/2022 1200,2022-000511,OPEN
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,3/25/2022 1925,3/25/2022 1922,3/25/2022 1924,2022-000512,OPEN
ASSAULT : AGGRAVATED,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,3/25/2022 1925,3/25/2022 1922,3/25/2022 1924,2022-000512,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,3/25/2022 1925,3/25/2022 1922,3/25/2022 1924,2022-000512,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),3/27/2022 1722,3/27/2022 1722,3/27/2022 1722,2022-000513,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,3/27/2022 1859,3/19/2022 0900,3/27/2022 1859,2022-000514,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,3/27/2022 1939,3/27/2022 1730,3/27/2022 1939,2022-000515,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/27/2022 2012,3/27/2022 2012,3/27/2022 2012,2022-000516,CLOSED
CANINE DEPLOYMENT,CITY OF OXFORD,3/28/2022 1149,3/28/2022 1149,3/28/2022 1149,2022-000518,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,3/28/2022 1342,3/18/2022 0900,3/28/2022 1230,2022-000517,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,3/28/2022 1342,3/18/2022 0900,3/28/2022 1230,2022-000517,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,3/28/2022 2059,3/28/2022 2059,3/28/2022 2059,2022-000519,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,OTHER JURISDICTION,3/28/2022 2153,3/28/2022 2153,3/28/2022 2215,2022-000520,CLOSED
SEX OFFENSE : RAPE,UNKNOWN,3/28/2022 2249,1/24/2022 0000,1/24/2022 2359,2022-000522,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,3/29/2022 0253,3/29/2022 0253,3/29/2022 0253,2022-000521,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,3/29/2022 1242,3/29/2022 1242,3/29/2022 1242,2022-000523,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,3/29/2022 1242,3/29/2022 1242,3/29/2022 1242,2022-000523,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,3/30/2022 1440,11/1/2021 1200,3/28/2022 1400,2022-000524,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,3/30/2022 1928,3/30/2022 1928,3/30/2022 1928,2022-000525,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,3/30/2022 2348,3/30/2022 2348,3/30/2022 2348,2022-000526,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/31/2022 0017,3/31/2022 0017,3/31/2022 0017,2022-000528,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,3/31/2022 0018,3/31/2022 0018,3/31/2022 0018,2022-000527,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,3/31/2022 0031,3/31/2022 0031,3/31/2022 0031,2022-000529,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,3/31/2022 0031,3/31/2022 0031,3/31/2022 0031,2022-000529,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,3/31/2022 1315,3/31/2022 1315,3/31/2022 1315,2022-000530,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,3/31/2022 2212,3/31/2022 1900,4/1/2022 0015,2022-000531,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,3/31/2022 2212,3/31/2022 1900,4/1/2022 0015,2022-000531,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,4/1/2022 0027,4/1/2022 0027,4/1/2022 0027,2022-000532,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,4/1/2022 0027,4/1/2022 0027,4/1/2022 0027,2022-000532,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/1/2022 0044,4/1/2022 0040,4/1/2022 0100,2022-000533,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/1/2022 0916,3/27/2022 2000,3/28/2022 0750,2022-000534,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/1/2022 0916,3/27/2022 2000,3/28/2022 0750,2022-000534,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/1/2022 1242,3/19/2022 0000,4/1/2022 1242,2022-000535,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,4/1/2022 1518,4/1/2022 1518,4/1/2022 1518,2022-000536,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/1/2022 1901,4/2/2022 1901,4/2/2022 1901,2022-000537,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/2/2022 0003,4/2/2022 0003,4/2/2022 0003,2022-000538,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/2/2022 0011,4/2/2022 0011,4/2/2022 0024,2022-000539,CLOSED
ASSAULT,CITY OF OXFORD,4/2/2022 0206,4/2/2022 0206,4/2/2022 0206,2022-000540,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,CITY OF OXFORD,4/2/2022 0206,4/2/2022 0206,4/2/2022 0206,2022-000540,CLOSED. REFERRED TO OTHER LE AGENCY
ASSAULT,CITY OF OXFORD : POPLAR ST,4/2/2022 0312,4/2/2022 0000,4/2/2022 0200,2022-000541,OPEN
MEDICAL : ASSIST,CITY OF OXFORD : POPLAR ST,4/2/2022 0312,4/2/2022 0000,4/2/2022 0200,2022-000541,OPEN
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/2/2022 0352,4/2/2022 0352,4/2/2022 0410,2022-000542,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/2/2022 1322,4/2/2022 0215,4/2/2022 0216,2022-000543,CLOSED.  CLEARED BY ARREST
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,4/2/2022 1708,4/2/2022 1707,4/2/2022 1708,2022-000546,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/2/2022 1711,4/2/2022 1711,4/2/2022 1711,2022-000545,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : VARSITY SOFTBALL FIELD,4/2/2022 1904,4/2/2022 1904,4/2/2022 1904,2022-000547,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : VARSITY SOFTBALL FIELD,4/2/2022 1904,4/2/2022 1904,4/2/2022 1904,2022-000547,CLOSED
INFORMATION,OTHER JURISDICTION,4/3/2022 0124,4/3/2022 0100,4/3/2022 0110,2022-000548,CLOSED
INFORMATION,CITY OF OXFORD : SYCAMORE ST,4/3/2022 2132,4/3/2022 2132,4/3/2022 2132,2022-000549,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/3/2022 2237,4/3/2022 2237,4/3/2022 2315,2022-000550,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/4/2022 0929,4/4/2022 0929,4/4/2022 0929,2022-000551,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/4/2022 0943,4/4/2022 0943,4/4/2022 0943,2022-000552,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/4/2022 1347,4/4/2022 1347,4/4/2022 1347,2022-000553,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/4/2022 1347,4/4/2022 1347,4/4/2022 1347,2022-000553,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,4/4/2022 1500,4/4/2022 1500,4/15/2022 1500,2022-000554,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/4/2022 1524,4/25/2021 0000,4/30/2021 0000,2022-000563,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/4/2022 1529,3/28/2022 1315,3/28/2022 1315,2022-000555,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/4/2022 1554,4/1/2022 1134,4/1/2022 1134,2022-000556,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/4/2022 1649,4/4/2022 0000,4/4/2022 1649,2022-000558,OPEN
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/4/2022 1656,4/2/2022 1600,4/4/2022 1656,2022-000557,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/4/2022 1830,4/4/2022 1000,4/4/2022 1530,2022-000560,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/4/2022 1832,4/4/2022 1300,4/4/2022 1800,2022-000559,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVE (S. 0-899 BLK),4/5/2022 0117,4/4/2022 2200,4/5/2022 0117,2022-000561,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,CITY OF OXFORD : VINE ST,4/5/2022 0210,4/5/2022 0210,4/5/2022 0210,2022-000562,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,4/5/2022 1203,4/5/2022 1203,4/5/2022 1203,2022-000564,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/5/2022 1434,4/5/2022 1434,4/5/2022 2030,2022-000566,CLOSED
WELFARE CHECK,CITY OF OXFORD : COLLEGE AVE,4/5/2022 1437,4/5/2022 1437,4/5/2022 1437,2022-000567,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/5/2022 2051,4/5/2022 2051,4/5/2022 2051,2022-000568,CLOSED.  CLEARED BY SUMMONS
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/5/2022 2051,4/5/2022 2051,4/5/2022 2051,2022-000568,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/5/2022 2051,4/5/2022 2051,4/5/2022 2051,2022-000568,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,4/5/2022 2328,4/5/2022 2328,4/5/2022 2328,2022-000569,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,4/6/2022 0543,4/6/2022 0543,4/6/2022 0543,2022-000570,CLOSED
INFORMATION,OTHER JURISDICTION,4/6/2022 0812,3/22/2021 1219,3/14/2022 1204,2022-000571,CLOSED. REFERRED TO OTHER LE AGENCY
TELECOMMUNICATIONS HARASSMENT,OTHER JURISDICTION,4/6/2022 0812,3/22/2021 1219,3/14/2022 1204,2022-000571,CLOSED. REFERRED TO OTHER LE AGENCY
STALKING,OTHER JURISDICTION,4/6/2022 0812,3/22/2021 1219,3/14/2022 1204,2022-000571,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/6/2022 1002,4/6/2022 0534,4/6/2022 0534,2022-000572,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),4/6/2022 1211,4/6/2022 1211,4/6/2022 1211,2022-000573,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/7/2022 0018,4/7/2022 0018,4/7/2022 0018,2022-000574,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/8/2022 0125,4/8/2022 0125,4/8/2022 0125,2022-000575,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/8/2022 0125,4/8/2022 0125,4/8/2022 0125,2022-000575,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/8/2022 0155,4/8/2022 0155,4/8/2022 0155,2022-000576,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/8/2022 0155,4/8/2022 0155,4/8/2022 0155,2022-000576,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/8/2022 0155,4/8/2022 0155,4/8/2022 0155,2022-000576,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/8/2022 0155,4/8/2022 0155,4/8/2022 0155,2022-000576,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,4/8/2022 1014,4/8/2022 1015,4/8/2022 1015,2022-000577,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,4/8/2022 1015,3/15/2022 1200,4/8/2022 1015,2022-000578,OPEN
CANINE DEPLOYMENT,OTHER JURISDICTION,4/8/2022 1126,4/8/2022 1400,4/8/2022 1400,2022-000579,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,4/8/2022 1353,4/8/2022 1500,4/8/2022 1500,2022-000580,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/8/2022 2107,4/8/2022 2107,4/8/2022 2107,2022-000581,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/8/2022 2107,4/8/2022 2107,4/8/2022 2107,2022-000581,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/8/2022 2301,4/8/2022 2301,4/8/2022 2301,2022-000582,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/9/2022 0007,4/9/2022 0007,4/9/2022 0030,2022-000583,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0311,4/9/2022 0311,4/9/2022 0345,2022-000584,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0311,4/9/2022 0311,4/9/2022 0345,2022-000584,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0311,4/9/2022 0311,4/9/2022 0345,2022-000584,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0327,4/9/2022 0327,4/9/2022 0345,2022-000585,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0327,4/9/2022 0327,4/9/2022 0345,2022-000585,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/9/2022 0327,4/9/2022 0327,4/9/2022 0345,2022-000585,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/9/2022 2329,4/9/2022 2329,4/9/2022 2329,2022-000586,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/9/2022 2329,4/9/2022 2329,4/9/2022 2329,2022-000586,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/9/2022 2329,4/9/2022 2329,4/9/2022 2329,2022-000586,CLOSED.  CLEARED BY ARREST
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/9/2022 2329,4/9/2022 2329,4/9/2022 2329,2022-000586,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/10/2022 0014,4/10/2022 0014,4/10/2022 0014,2022-000587,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/10/2022 0014,4/10/2022 0014,4/10/2022 0014,2022-000587,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/10/2022 0014,4/10/2022 0014,4/10/2022 0014,2022-000587,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/10/2022 0156,4/10/2022 0133,4/10/2022 0156,2022-000588,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/10/2022 0156,4/10/2022 0133,4/10/2022 0156,2022-000588,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/10/2022 2017,4/10/2022 0200,4/10/2022 2017,2022-000589,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/10/2022 2221,4/10/2022 2221,4/10/2022 2221,2022-000590,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/10/2022 2345,4/10/2022 2345,4/10/2022 2345,2022-000591,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/11/2022 0120,4/11/2022 0120,4/11/2022 0120,2022-000592,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,4/11/2022 0948,4/11/2022 0948,4/11/2022 0948,2022-000593,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/11/2022 1159,4/5/2022 1138,4/5/2022 1138,2022-000594,CLOSED.  CLEARED BY SUMMONS
SEX OFFENSE : RAPE,CITY OF OXFORD,4/11/2022 1713,3/26/2022 0307,4/6/2022 0337,2022-000598,CLOSED. REFERRED TO OTHER LE AGENCY
TELECOMMUNICATIONS HARASSMENT,CITY OF OXFORD,4/11/2022 1713,3/26/2022 0307,4/6/2022 0337,2022-000598,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,UNKNOWN,4/11/2022 1736,10/1/2019 0000,10/31/2019 2359,2022-000599,OPEN
INFORMATION,UNKNOWN,4/11/2022 1736,3/8/2022 0000,3/8/2022 0000,2022-000601,OPEN
STALKING,UNKNOWN,4/11/2022 1736,3/8/2022 0000,3/8/2022 0000,2022-000601,OPEN
SEX OFFENSE : FONDLING,UNKNOWN,4/11/2022 1736,3/8/2022 0000,3/8/2022 0000,2022-000601,OPEN
SEX OFFENSE,CITY OF OXFORD,4/11/2022 1736,3/13/2022 0000,3/13/2022 0000,2022-000602,OPEN
STALKING,CITY OF OXFORD,4/11/2022 1736,3/13/2022 0000,3/13/2022 0000,2022-000602,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/11/2022 2145,4/11/2022 2145,4/11/2022 2145,2022-000595,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/11/2022 2232,4/11/2022 2232,4/11/2022 2232,2022-000596,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/12/2022 0145,4/12/2022 0145,4/12/2022 0145,2022-000597,CLOSED
STALKING,MIAMI UNIVERSITY,4/12/2022 1211,Unknown,Unknown,2022-000600,CLOSED. REFERRED TO COMMUNITY STANDARDS
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/12/2022 1316,4/10/2022 0059,4/10/2022 1456,2022-000605,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,4/12/2022 1324,4/9/2022 0800,4/12/2022 1300,2022-000604,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/12/2022 1330,4/5/2022 1605,4/11/2022 1200,2022-000603,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/13/2022 0119,4/13/2022 0119,4/13/2022 0119,2022-000607,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/13/2022 0119,4/13/2022 0119,4/13/2022 0119,2022-000607,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/13/2022 0138,4/13/2022 0138,4/13/2022 0145,2022-000608,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/13/2022 0823,4/7/2022 0000,4/11/2022 0600,2022-000609,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : SYCAMORE ST,4/13/2022 1137,4/13/2022 1125,4/13/2022 1125,2022-000611,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/13/2022 1231,4/13/2022 1231,4/13/2022 1231,2022-000612,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/13/2022 1318,4/13/2022 1318,4/13/2022 1318,2022-000613,CLOSED
PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/13/2022 1318,4/13/2022 1318,4/13/2022 1318,2022-000613,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/13/2022 1555,3/1/2022 0000,4/13/2022 1555,2022-000616,OPEN
SEX OFFENSE : RAPE,UNKNOWN,4/13/2022 1603,Unknown,Unknown,2022-000617,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,4/13/2022 1754,4/13/2022 1754,4/13/2022 1754,2022-000614,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,4/13/2022 1754,4/13/2022 1754,4/13/2022 1754,2022-000614,OPEN
PROPERTY : DAMAGE,CITY OF OXFORD : PATTERSON AVE,4/13/2022 2352,4/13/2022 2352,4/13/2022 2352,2022-000615,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,4/14/2022 1041,4/13/2022 2215,4/13/2022 2315,2022-000618,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,4/14/2022 1303,4/14/2022 1303,4/14/2022 1303,2022-000619,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (N. 0-520 BLK),4/14/2022 1355,4/14/2022 1318,4/14/2022 1319,2022-000620,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,4/14/2022 1506,2/1/2022 0000,4/6/2022 0000,2022-000621,OPEN
