IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM NATURE TRAIL,4/13/2019 1806,4/13/2019 1600,4/13/2019 1806,2019-000532,CLOSED.  CLEARED BY SUMMONS
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM NATURE TRAIL,4/13/2019 1806,4/13/2019 1600,4/13/2019 1806,2019-000532,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,4/13/2019 1830,4/12/2019 1930,4/13/2019 1830,2019-000529,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/13/2019 1932,4/13/2019 1932,4/13/2019 2332,2019-000531,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/13/2019 1932,4/13/2019 1932,4/13/2019 2332,2019-000531,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,4/13/2019 2112,4/13/2019 2115,4/13/2019 2130,2019-000533,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,4/13/2019 2112,4/13/2019 2115,4/13/2019 2130,2019-000533,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,4/13/2019 2322,4/13/2019 2322,4/13/2019 2322,2019-000534,CLOSED
SEX OFFENSE,CITY OF OXFORD : TALLAWANDA RD,4/14/2019 0039,4/13/2019 0000,4/13/2019 0000,2019-000535,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY DRIVE,4/14/2019 0109,4/14/2019 0109,4/14/2019 0109,2019-000536,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/14/2019 0120,4/14/2019 0120,4/14/2019 0135,2019-000537,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/14/2019 0245,4/14/2019 0245,4/14/2019 0245,2019-000539,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/14/2019 0245,4/14/2019 0245,4/14/2019 0245,2019-000539,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/14/2019 0303,4/14/2019 0303,4/14/2019 0303,2019-000540,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,4/14/2019 1050,4/13/2019 1700,4/14/2019 1000,2019-000542,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/14/2019 1547,4/14/2019 1547,4/14/2019 1600,2019-000543,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/14/2019 1614,4/14/2019 1614,4/14/2019 1630,2019-000544,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/14/2019 2305,4/14/2019 2305,4/14/2019 2305,2019-000545,CLOSED
COUNTERFEIT CURRENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/14/2019 2305,4/14/2019 2305,4/14/2019 2305,2019-000545,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,4/15/2019 1210,4/14/2019 1130,4/14/2019 1130,2019-000546,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,4/15/2019 1210,4/14/2019 1130,4/14/2019 1130,2019-000546,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,4/15/2019 1651,4/15/2019 1651,4/15/2019 1724,2019-000547,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/15/2019 2042,4/15/2019 2042,4/15/2019 2042,2019-000548,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,4/15/2019 2053,4/15/2019 2053,4/15/2019 2053,2019-000549,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/16/2019 0825,4/15/2019 1700,4/16/2019 0825,2019-000550,CLOSED
STALKING,MIAMI UNIVERSITY,4/16/2019 1241,4/4/2019 1537,4/4/2019 1537,2019-000551,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP WOODS,4/16/2019 1547,4/16/2019 1547,4/16/2019 1547,2019-000552,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP WOODS,4/16/2019 1547,4/16/2019 1547,4/16/2019 1547,2019-000552,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,4/16/2019 1849,4/16/2019 1849,4/16/2019 1849,2019-000554,CLOSED
THEFT,OTHER JURISDICTION,4/16/2019 2011,4/15/2019 0800,4/15/2019 0800,2019-000555,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/16/2019 2042,4/16/2019 2042,4/16/2019 2042,2019-000556,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/17/2019 0046,4/17/2019 0046,4/17/2019 0046,2019-000557,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/17/2019 0204,4/17/2019 0204,4/17/2019 0204,2019-000558,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/17/2019 0906,4/17/2019 0906,4/17/2019 0930,2019-000560,CLOSED.  CLEARED BY SUMMONS
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2019 0944,4/17/2019 0900,4/17/2019 0944,2019-000559,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2019 0944,4/17/2019 0900,4/17/2019 0944,2019-000559,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/17/2019 1227,4/17/2019 0830,4/17/2019 0830,2019-000562,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,4/17/2019 1749,4/17/2019 1749,4/17/2019 1749,2019-000561,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,4/17/2019 2030,4/17/2019 2015,4/17/2019 2015,2019-000563,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,4/18/2019 0012,4/17/2019 1930,4/17/2019 2015,2019-000564,CLOSED.  CLEARED BY ARREST
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/18/2019 0123,4/18/2019 0123,4/18/2019 0149,2019-000565,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,4/18/2019 1246,4/18/2019 1246,4/18/2019 1246,2019-000566,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,4/18/2019 2029,4/18/2019 1900,4/18/2019 2000,2019-000568,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/18/2019 2247,4/18/2019 2247,4/18/2019 2312,2019-000569,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/18/2019 2247,4/18/2019 2247,4/18/2019 2312,2019-000569,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/19/2019 0140,4/19/2019 0140,4/19/2019 0140,2019-000570,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/19/2019 0140,4/19/2019 0140,4/19/2019 0140,2019-000570,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/19/2019 0142,4/19/2019 0142,4/19/2019 0142,2019-000571,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/19/2019 0202,4/19/2019 0202,4/19/2019 0210,2019-000572,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/19/2019 0710,4/18/2019 2130,4/19/2019 0700,2019-000573,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,4/19/2019 0948,4/19/2019 0938,4/19/2019 0955,2019-000574,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,4/19/2019 1258,4/19/2019 1130,4/19/2019 1130,2019-000575,OPEN
SEX OFFENSE,CITY OF OXFORD,4/19/2019 1603,4/13/2019 0000,4/13/2019 2359,2019-000586,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/19/2019 1648,4/19/2019 1648,4/19/2019 1648,2019-000576,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/20/2019 0144,4/20/2019 0144,4/20/2019 0144,2019-000579,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/20/2019 0144,4/20/2019 0144,4/20/2019 0144,2019-000579,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/20/2019 0144,4/20/2019 0144,4/20/2019 0218,2019-000580,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/20/2019 0243,4/20/2019 0243,4/20/2019 0316,2019-000581,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/20/2019 0243,4/20/2019 0243,4/20/2019 0316,2019-000581,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/20/2019 0944,4/20/2019 0400,4/20/2019 0800,2019-000582,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,4/20/2019 0958,4/19/2019 1300,4/19/2019 1330,2019-000583,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/22/2019 0124,4/22/2019 0124,4/22/2019 0124,2019-000585,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY MUSEUM,4/22/2019 1406,4/22/2019 1406,4/22/2019 1406,2019-000587,CLOSED
THEFT,OTHER JURISDICTION,4/22/2019 1637,4/20/2019 0900,4/20/2019 0900,2019-000588,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,4/22/2019 2358,4/22/2019 2350,4/22/2019 2358,2019-000594,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/23/2019 0444,4/23/2019 0444,4/23/2019 0444,2019-000590,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/23/2019 0510,4/23/2019 0444,4/23/2019 0530,2019-000589,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/23/2019 0510,4/23/2019 0444,4/23/2019 0530,2019-000589,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/23/2019 1021,4/23/2019 1021,4/23/2019 1045,2019-000591,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/23/2019 1604,4/23/2019 1000,4/23/2019 1450,2019-000592,CLOSED
SEX OFFENSE : GROSS SEXUAL IMPOSITION,CITY OF OXFORD : HIGH ST,4/23/2019 1643,11/1/2018 0900,11/30/2018 0900,2019-000593,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,4/23/2019 1953,4/23/2019 1953,4/23/2019 1953,2019-000595,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/23/2019 2348,4/23/2019 2340,4/23/2019 2348,2019-000599,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/24/2019 0343,4/24/2019 0200,4/24/2019 0315,2019-000596,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/24/2019 0803,4/24/2019 0300,4/24/2019 0300,2019-000598,CLOSED
SEX OFFENSE,CITY OF OXFORD,4/24/2019 0851,4/19/2019 0000,4/19/2019 2359,2019-000600,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,CITY OF OXFORD : LOCUST ST,4/24/2019 1444,4/17/2019 0000,4/17/2019 2359,2019-000601,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/24/2019 1532,4/24/2019 1532,4/24/2019 1532,2019-000602,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,4/24/2019 2005,4/24/2019 1915,4/24/2019 1935,2019-000603,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/24/2019 2016,4/19/2019 1200,4/24/2019 2016,2019-000604,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/24/2019 2016,4/19/2019 1200,4/24/2019 2016,2019-000604,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,4/24/2019 2239,4/24/2019 1810,4/24/2019 2230,2019-000605,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,4/25/2019 0851,4/24/2019 1020,4/24/2019 1020,2019-000607,CLOSED
TELECOMMUNICATIONS FRAUD,CITY OF OXFORD : FAIRFIELD RD,4/25/2019 1012,4/24/2019 0900,4/24/2019 0900,2019-000608,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,4/25/2019 1341,4/24/2019 1200,4/25/2019 1315,2019-000609,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/25/2019 1508,4/24/2019 1700,4/25/2019 1500,2019-000611,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/25/2019 1759,4/25/2019 1800,4/25/2019 2100,2019-000612,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/25/2019 2202,4/25/2019 2202,4/25/2019 2230,2019-000613,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : MAPLE ST,4/26/2019 0025,4/26/2019 0025,4/26/2019 0118,2019-000614,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,4/26/2019 1312,4/26/2019 1312,4/26/2019 1358,2019-000616,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,4/26/2019 1319,4/26/2019 1319,4/26/2019 1400,2019-000617,CLOSED
STALKING,CITY OF OXFORD : HAWKS LANDING,4/26/2019 1344,4/1/2016 1200,4/12/2019 1201,2019-000618,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,4/26/2019 1913,4/24/2019 1700,4/24/2019 1700,2019-000619,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/26/2019 2001,4/26/2019 2001,4/26/2019 2030,2019-000620,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,4/26/2019 2319,4/26/2019 2319,4/26/2019 2319,2019-000621,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DOGWOOD GROVE,4/27/2019 0018,4/27/2019 0018,4/27/2019 0018,2019-000622,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),4/27/2019 0131,4/27/2019 0131,4/27/2019 0246,2019-000623,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/27/2019 0222,4/27/2019 0130,4/27/2019 0145,2019-000624,UNFOUNDED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/27/2019 0222,4/27/2019 0130,4/27/2019 0145,2019-000624,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/27/2019 1017,4/27/2019 0000,4/27/2019 0300,2019-000626,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2019 1425,4/27/2019 0400,4/27/2019 1200,2019-000627,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2019 1437,4/27/2019 0400,4/27/2019 1437,2019-000628,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2019 1437,4/27/2019 0400,4/27/2019 1437,2019-000628,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2019 1521,4/27/2019 0400,4/27/2019 1521,2019-000629,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/27/2019 1521,4/27/2019 0400,4/27/2019 1521,2019-000629,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,4/27/2019 1650,4/27/2019 1650,4/27/2019 1650,2019-000631,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,4/27/2019 1650,4/27/2019 1650,4/27/2019 1650,2019-000631,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/27/2019 1659,4/27/2019 1200,4/27/2019 1700,2019-000630,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/27/2019 1659,4/27/2019 1659,4/27/2019 1800,2019-000632,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,4/27/2019 1659,4/27/2019 1659,4/27/2019 1800,2019-000632,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,4/27/2019 2315,4/27/2019 2315,4/27/2019 2315,2019-000633,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/28/2019 0836,4/28/2019 0836,4/28/2019 0928,2019-000639,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/28/2019 1008,4/27/2019 1400,4/28/2019 1020,2019-000640,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : OAK ST,4/28/2019 1835,4/24/2019 1930,4/24/2019 2200,2019-000641,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/29/2019 0824,4/10/2019 0000,4/25/2019 2359,2019-000643,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,4/29/2019 1249,4/24/2019 1600,4/29/2019 1249,2019-000644,CLOSED
SEX OFFENSE,CITY OF OXFORD,4/29/2019 1327,10/25/2018 0000,10/25/2018 2359,2019-000645,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE,OTHER JURISDICTION,4/29/2019 1525,5/21/2018 0000,8/24/2018 2359,2019-000649,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/29/2019 1838,4/29/2019 1838,4/29/2019 1915,2019-000646,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/29/2019 1944,4/29/2019 1944,4/29/2019 2015,2019-000647,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/29/2019 2117,4/29/2019 2117,4/29/2019 2117,2019-000648,CLOSED
TRAFFIC CRASH : PEDESTRIAN,CITY OF OXFORD : WITHROW ST,4/30/2019 0826,4/30/2019 0826,4/30/2019 0826,2019-000650,CLOSED.  UTT/UTC ISSUED.
SEX OFFENSE,CITY OF OXFORD,4/30/2019 1432,11/1/2017 0000,11/30/2017 2359,2019-000651,OPEN
SEX OFFENSE,CITY OF OXFORD,4/30/2019 1432,8/1/2018 0000,9/30/2018 2359,2019-000661,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/30/2019 1644,4/30/2019 1530,4/30/2019 1530,2019-000663,UNFOUNDED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,4/30/2019 1825,10/1/2018 0001,4/30/2019 1200,2019-000653,UNFOUNDED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/30/2019 1825,10/1/2018 0001,4/30/2019 1200,2019-000653,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/30/2019 2200,4/30/2019 0000,4/30/2019 0230,2019-000654,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/30/2019 2305,4/30/2019 2305,4/30/2019 2315,2019-000655,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/30/2019 2349,4/25/2019 1700,5/1/2019 0045,2019-000657,UNFOUNDED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/1/2019 0051,5/1/2019 0051,5/1/2019 0051,2019-000658,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,5/1/2019 0130,5/1/2019 0130,5/1/2019 0145,2019-000659,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HANNA HOUSE,5/1/2019 0805,5/1/2019 0730,5/1/2019 0810,2019-000662,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,5/1/2019 1031,5/1/2019 1031,5/1/2019 1031,2019-000664,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,5/1/2019 1123,5/1/2019 1123,5/1/2019 1123,2019-000665,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : PATTERSON AVE,5/1/2019 1307,5/1/2019 1307,5/1/2019 1307,2019-000679,OPEN
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,5/1/2019 1345,5/1/2019 0400,5/1/2019 1530,2019-000667,CLOSED
SUSPICIOUS ACTIVITY,OTHER JURISDICTION,5/1/2019 1435,5/1/2019 1430,5/1/2019 1430,2019-000666,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,5/1/2019 1553,5/1/2019 1553,5/1/2019 1650,2019-000668,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,5/1/2019 1553,5/1/2019 1553,5/1/2019 1650,2019-000668,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,5/1/2019 1617,5/1/2019 1617,5/1/2019 1617,2019-000669,UNFOUNDED
DOMESTIC VIOLENCE,CITY OF OXFORD : ELM ST,5/1/2019 1832,5/1/2019 1832,5/1/2019 2042,2019-000670,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,CITY OF OXFORD : ELM ST,5/1/2019 1832,5/1/2019 1832,5/1/2019 2042,2019-000670,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/1/2019 2112,5/1/2019 1630,5/1/2019 1630,2019-000671,UNFOUNDED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,5/1/2019 2113,5/1/2019 1900,5/1/2019 2000,2019-000672,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/2/2019 0943,5/2/2019 0400,5/2/2019 0759,2019-000673,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/2/2019 1515,5/2/2019 1400,5/2/2019 1500,2019-000675,CLOSED
