IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
INFORMATION,CITY OF OXFORD,5/6/2021 1052,4/30/2021 0800,5/31/2021 1200,2021-000468,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/7/2021 0033,5/7/2021 0033,5/7/2021 0033,2021-000470,CLOSED.  CLEARED BY ARREST
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/7/2021 0033,5/7/2021 0033,5/7/2021 0033,2021-000470,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/7/2021 0033,5/7/2021 0033,5/7/2021 0033,2021-000470,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/7/2021 0033,5/7/2021 0033,5/7/2021 0033,2021-000470,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/7/2021 0034,5/6/2021 2200,5/7/2021 0025,2021-000469,CLOSED
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,5/7/2021 0154,5/7/2021 0154,5/7/2021 0154,2021-000471,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,5/7/2021 0154,5/7/2021 0154,5/7/2021 0154,2021-000471,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,5/7/2021 0154,5/7/2021 0154,5/7/2021 0154,2021-000471,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,CITY OF OXFORD : BISHOP ST,5/7/2021 1612,5/7/2021 1612,5/7/2021 1612,2021-000472,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : RAPE,OTHER JURISDICTION,5/7/2021 1730,5/7/2021 1730,5/7/2021 1730,2021-000473,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/8/2021 0258,5/8/2021 0258,5/8/2021 0258,2021-000474,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/8/2021 1944,5/8/2021 1944,5/8/2021 1944,2021-000476,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/8/2021 1944,5/8/2021 1944,5/8/2021 1944,2021-000476,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,5/8/2021 2208,5/8/2021 2020,5/8/2021 2208,2021-000477,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EQUESTRIAN CENTER,5/9/2021 0327,5/9/2021 0327,5/9/2021 0346,2021-000478,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/9/2021 0707,5/9/2021 0707,5/9/2021 0707,2021-000479,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/9/2021 0832,5/9/2021 0225,5/9/2021 0235,2021-000480,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/9/2021 0832,5/9/2021 0225,5/9/2021 0235,2021-000480,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,5/9/2021 1551,5/8/2021 1800,5/9/2021 1300,2021-000481,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/10/2021 0603,5/7/2021 0000,5/10/2021 0600,2021-000482,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/10/2021 1057,5/8/2021 1435,5/8/2021 1458,2021-000483,CLOSED.  CLEARED BY ARREST
VANDALISM,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,5/10/2021 1057,5/8/2021 1435,5/8/2021 1458,2021-000483,CLOSED.  CLEARED BY ARREST
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK PLACE,5/11/2021 1551,5/7/2021 1600,5/11/2021 1500,2021-000484,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,5/11/2021 1644,5/11/2021 1644,5/11/2021 1644,2021-000485,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,5/11/2021 1808,4/1/2021 0000,4/27/2021 0000,2021-000486,CLOSED
INFORMATION,CITY OF OXFORD : BONHAM RD,5/11/2021 1933,5/11/2021 1933,5/11/2021 1933,2021-000487,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/12/2021 1536,5/12/2021 1536,5/12/2021 1559,2021-000488,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,5/12/2021 2024,5/12/2021 2024,5/12/2021 2045,2021-000489,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/13/2021 0609,5/13/2021 0609,5/13/2021 0609,2021-000490,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/13/2021 0609,5/13/2021 0609,5/13/2021 0609,2021-000490,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,5/13/2021 0840,5/11/2021 1300,5/13/2021 0715,2021-000491,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/13/2021 1559,5/13/2021 1600,5/13/2021 2100,2021-000492,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/13/2021 1652,5/13/2021 1652,5/13/2021 1652,2021-000493,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/14/2021 0043,5/14/2021 0035,5/14/2021 0035,2021-000494,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,5/14/2021 0048,5/13/2021 2326,5/13/2021 2330,2021-000495,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,5/14/2021 0048,5/13/2021 2326,5/13/2021 2330,2021-000495,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,5/14/2021 0048,5/13/2021 2326,5/13/2021 2330,2021-000495,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/14/2021 0118,5/14/2021 0120,5/14/2021 0130,2021-000496,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : CULINARY SUPPORT CTR,5/14/2021 0456,5/14/2021 0456,5/14/2021 0456,2021-000497,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/14/2021 0811,5/13/2021 0500,5/13/2021 0530,2021-000498,CLOSED. REFERRED TO COMMUNITY STANDARDS
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/14/2021 1124,5/14/2021 1130,5/14/2021 2100,2021-000499,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/14/2021 1146,5/14/2021 1146,5/14/2021 1146,2021-000500,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/14/2021 1155,5/14/2021 1155,5/14/2021 1231,2021-000501,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/14/2021 1209,5/14/2021 1209,5/14/2021 1232,2021-000502,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/14/2021 1518,5/13/2021 0830,5/14/2021 0830,2021-000503,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,5/14/2021 1646,4/30/2021 1646,5/14/2021 1705,2021-000504,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,5/14/2021 1846,5/14/2021 1846,5/14/2021 1846,2021-000505,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/15/2021 0634,5/15/2021 0630,5/15/2021 2100,2021-000507,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,5/15/2021 0736,5/15/2021 0140,5/15/2021 0140,2021-000508,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,5/15/2021 1437,5/15/2021 1437,5/15/2021 1437,2021-000509,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,5/15/2021 2126,5/15/2021 2126,5/15/2021 2126,2021-000510,CLOSED. REFERRED TO OTHER LE AGENCY
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/16/2021 0604,5/16/2021 0630,5/16/2021 0630,2021-000511,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/16/2021 1217,5/16/2021 1217,5/16/2021 1217,2021-000512,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/17/2021 0750,5/16/2021 2300,5/17/2021 0740,2021-000513,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/17/2021 0933,5/17/2021 0935,5/17/2021 1010,2021-000514,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/17/2021 0933,5/17/2021 0935,5/17/2021 1010,2021-000514,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,5/17/2021 0933,5/17/2021 0935,5/17/2021 1010,2021-000514,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,5/17/2021 1805,5/17/2021 1805,5/17/2021 1805,2021-000515,UNFOUNDED
TRAFFIC CRASH,CITY OF OXFORD : CHESTNUT ST,5/17/2021 2343,5/17/2021 2343,5/18/2021 0045,2021-000516,CLOSED. REFERRED TO OTHER LE AGENCY
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,5/19/2021 0016,5/19/2021 0010,5/19/2021 0016,2021-000517,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PHI DELTA THETA GATES,5/19/2021 0107,5/19/2021 0107,5/19/2021 0107,2021-000518,CLOSED
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,5/20/2021 1027,5/20/2021 1027,5/20/2021 1027,2021-000519,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,5/20/2021 1304,5/20/2021 1300,5/20/2021 2215,2021-000520,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,5/20/2021 1846,5/20/2021 1846,5/20/2021 1846,2021-000522,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,5/20/2021 2336,5/20/2021 2336,5/20/2021 2337,2021-000523,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,5/21/2021 0951,5/21/2021 0951,5/21/2021 0951,2021-000524,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/21/2021 1049,5/16/2021 0800,5/21/2021 1300,2021-000525,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/22/2021 1442,5/22/2021 1442,5/22/2021 1442,2021-000526,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,5/25/2021 1341,5/25/2021 1338,5/25/2021 1338,2021-000527,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,5/27/2021 0638,5/27/2021 0638,5/27/2021 0638,2021-000529,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,5/27/2021 1118,5/27/2021 1118,5/27/2021 1118,2021-000530,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION : VERBAL WARNING,CITY OF OXFORD : CAMPUS AVE,5/27/2021 1118,5/27/2021 1118,5/27/2021 1118,2021-000530,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/27/2021 1207,5/27/2021 1207,5/27/2021 1220,2021-000531,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,5/27/2021 1334,5/27/2021 1334,5/27/2021 1512,2021-000532,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,5/27/2021 1924,5/27/2021 1924,5/27/2021 1924,2021-000534,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,5/27/2021 1954,5/27/2021 1954,5/27/2021 1954,2021-000535,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,5/27/2021 2043,5/27/2021 2043,5/27/2021 2103,2021-000536,CLOSED.  UTT/UTC ISSUED.
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/30/2021 1220,5/30/2021 1220,5/30/2021 1250,2021-000538,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP CIRCLE,6/4/2021 1051,6/4/2021 1051,6/4/2021 1051,2021-000541,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP CIRCLE,6/4/2021 1051,6/4/2021 1051,6/4/2021 1051,2021-000541,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,6/6/2021 0010,6/6/2021 0010,6/6/2021 0010,2021-000542,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,6/7/2021 0612,6/7/2021 0612,6/7/2021 0612,2021-000543,CLOSED
DATING VIOLENCE,CITY OF OXFORD,6/7/2021 1602,9/24/2020 0000,9/24/2020 0000,2021-000546,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,6/8/2021 1358,6/8/2021 1358,6/8/2021 1415,2021-000547,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,6/10/2021 2124,6/10/2021 2124,6/10/2021 2124,2021-000548,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,6/10/2021 2217,6/10/2021 2217,6/10/2021 2217,2021-000550,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/14/2021 0800,8/11/2020 0000,5/17/2021 2359,2021-000611,OPEN
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/14/2021 0800,8/11/2020 0000,5/17/2021 2359,2021-000611,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,6/16/2021 0906,6/16/2021 0906,6/16/2021 0906,2021-000551,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,6/16/2021 1605,6/16/2021 1605,6/16/2021 1616,2021-000552,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/18/2021 0639,6/18/2021 0639,6/18/2021 0639,2021-000553,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,6/18/2021 2036,6/18/2021 2036,6/18/2021 2036,2021-000556,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,6/18/2021 2041,6/18/2021 2041,6/18/2021 2041,2021-000555,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,6/18/2021 2042,6/18/2021 2042,6/18/2021 2042,2021-000554,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,6/19/2021 1032,6/19/2021 1032,6/19/2021 1032,2021-000557,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,6/19/2021 1313,6/19/2021 1313,6/19/2021 1313,2021-000558,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/21/2021 0015,6/3/2021 1300,6/20/2021 2315,2021-000560,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/21/2021 0340,6/2/2021 0700,6/21/2021 0330,2021-000561,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FRYMAN GRAVEL LOT,6/21/2021 1408,6/14/2021 1600,6/16/2021 0800,2021-000562,CLOSED
ALARM : FIRE,CITY OF OXFORD : BISHOP ST,6/22/2021 1822,6/22/2021 1822,6/22/2021 1822,2021-000563,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,6/22/2021 2236,6/22/2021 2236,6/22/2021 2236,2021-000564,CLOSED
WARRANT SERVICE,CITY OF OXFORD : BUSINESS : AREA ONE COURT,6/24/2021 1057,6/24/2021 1100,6/24/2021 1100,2021-000565,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,6/25/2021 0841,6/25/2021 0712,6/25/2021 0712,2021-000566,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,6/25/2021 2011,6/20/2021 0800,6/25/2021 2011,2021-000567,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,6/25/2021 2011,6/20/2021 0800,6/25/2021 2011,2021-000567,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : AIRPORT,6/27/2021 0403,6/27/2021 0403,6/27/2021 0403,2021-000568,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : AIRPORT,6/27/2021 0403,6/27/2021 0403,6/27/2021 0403,2021-000568,CLOSED
WARRANT SERVICE,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,6/27/2021 0548,6/27/2021 0548,6/27/2021 0548,2021-000569,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,6/27/2021 2141,6/27/2021 2141,6/27/2021 2141,2021-000570,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,6/29/2021 0202,6/16/2021 0000,6/29/2021 0202,2021-000571,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,6/29/2021 1707,6/29/2021 1707,6/29/2021 1707,2021-000572,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/30/2021 0957,6/30/2021 0845,6/30/2021 1230,2021-000573,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/30/2021 0958,6/30/2021 0950,7/1/2021 0800,2021-000575,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,6/30/2021 1004,6/30/2021 0830,6/30/2021 1740,2021-000574,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/1/2021 1950,7/1/2021 1950,7/1/2021 1950,2021-000576,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/1/2021 1950,7/1/2021 1950,7/1/2021 1950,2021-000576,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,7/5/2021 1000,7/5/2021 1000,7/5/2021 1115,2021-000577,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,7/5/2021 2129,7/5/2021 2129,7/5/2021 2130,2021-000578,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/5/2021 2221,7/5/2021 2221,7/5/2021 2309,2021-000579,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,7/7/2021 1205,7/7/2021 1205,7/7/2021 1205,2021-000582,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/7/2021 1305,7/7/2021 1305,7/7/2021 1305,2021-000581,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,7/7/2021 2142,7/7/2021 2142,7/7/2021 2142,2021-000583,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/10/2021 1029,7/10/2021 1029,7/10/2021 1033,2021-000586,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/12/2021 0731,7/12/2021 0731,7/12/2021 0740,2021-000587,CLOSED
ASSAULT,CITY OF OXFORD : MAPLE ST,7/13/2021 0854,7/13/2021 0854,7/13/2021 0854,2021-000589,CLOSED.  ARREST MADE BY OTHER LE AGENCY
DISORDERLY CONDUCT,CITY OF OXFORD : MAPLE ST,7/13/2021 0854,7/13/2021 0854,7/13/2021 0854,2021-000589,CLOSED.  ARREST MADE BY OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/13/2021 2130,7/13/2021 2130,7/13/2021 2131,2021-000591,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/14/2021 0939,7/14/2021 0730,7/14/2021 0845,2021-000592,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/14/2021 0940,7/14/2021 0700,7/14/2021 1030,2021-000593,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/15/2021 0110,7/15/2021 0110,7/15/2021 0110,2021-000594,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,7/16/2021 0830,7/16/2021 0830,7/16/2021 0850,2021-000595,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,7/16/2021 1607,7/16/2021 1415,7/16/2021 1440,2021-000596,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,7/16/2021 1710,7/16/2021 1710,7/16/2021 1710,2021-000597,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/16/2021 2313,7/16/2021 2313,7/16/2021 2313,2021-000598,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/17/2021 1119,7/17/2021 1119,7/17/2021 1129,2021-000599,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,7/17/2021 2125,7/17/2021 2125,7/17/2021 2126,2021-000600,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,7/20/2021 0932,7/20/2021 0932,7/20/2021 1000,2021-000601,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,7/20/2021 1508,7/20/2021 1508,7/20/2021 1508,2021-000602,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/20/2021 2150,7/20/2021 2150,7/20/2021 2150,2021-000603,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/21/2021 2322,7/21/2021 2322,7/21/2021 2322,2021-000604,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/22/2021 2236,7/22/2021 2236,7/22/2021 2236,2021-000605,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2021 0013,7/23/2021 0013,7/23/2021 0013,2021-000606,UNFOUNDED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,7/23/2021 0013,7/23/2021 0013,7/23/2021 0013,2021-000606,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,7/23/2021 1304,7/23/2021 1304,7/23/2021 1304,2021-000607,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,7/25/2021 1227,7/25/2021 1227,7/25/2021 1227,2021-000608,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,7/25/2021 1736,7/25/2021 1736,7/25/2021 1736,2021-000610,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : COMMUNITY ARTS CENTER (OXFORD COLLEGE),7/28/2021 0859,7/28/2021 0859,7/28/2021 0913,2021-000612,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,7/28/2021 1012,7/28/2021 1012,7/28/2021 1012,2021-000613,CLOSED
