IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,5/13/2023 1145,5/13/2023 1145,5/13/2023 1145,2023-000637,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,5/13/2023 1200,5/13/2023 1200,5/13/2023 1200,2023-000638,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/13/2023 1439,5/13/2023 1430,5/13/2023 1900,2023-000639,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,5/13/2023 1730,5/13/2023 1430,5/13/2023 1900,2023-000642,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,5/13/2023 1847,5/13/2023 1847,5/13/2023 1847,2023-000640,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/14/2023 0800,5/14/2023 0800,5/14/2023 1100,2023-000641,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,5/14/2023 0801,5/14/2023 0900,5/14/2023 1200,2023-000643,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/14/2023 1141,5/14/2023 1141,5/14/2023 1141,2023-000644,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,5/14/2023 1306,5/14/2023 1500,5/14/2023 1800,2023-000645,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/14/2023 1308,5/14/2023 1300,5/14/2023 1500,2023-000646,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/14/2023 1537,5/14/2023 1530,5/14/2023 1537,2023-000647,CLOSED
INFORMATION,OTHER JURISDICTION,5/15/2023 1408,10/11/2022 0948,10/11/2022 0948,2023-000649,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,5/16/2023 1119,2/27/2023 0800,5/16/2023 1000,2023-000650,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/17/2023 0713,5/12/2023 0146,5/12/2023 0146,2023-000651,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,5/17/2023 0713,5/12/2023 0146,5/12/2023 0146,2023-000651,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/17/2023 1427,5/17/2023 1300,5/17/2023 1315,2023-000652,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,5/18/2023 0802,5/18/2023 0802,5/18/2023 0802,2023-000653,CLOSED
INFORMATION,UNKNOWN,5/18/2023 1314,5/12/2023 0800,5/18/2023 0800,2023-000654,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,5/18/2023 1911,5/18/2023 1911,5/18/2023 1911,2023-000655,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,5/19/2023 0840,7/1/2019 0000,7/31/2019 2359,2023-000660,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,5/19/2023 1254,5/19/2023 1254,5/19/2023 1254,2023-000657,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,5/20/2023 2316,5/20/2023 2316,5/20/2023 2316,2023-000658,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,5/23/2023 0743,5/23/2023 0743,5/23/2023 0744,2023-000661,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,5/23/2023 2134,5/23/2023 2115,5/23/2023 2115,2023-000662,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : PATTERSON AVE,5/23/2023 2237,5/23/2023 2030,5/23/2023 2030,2023-000663,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,5/24/2023 2300,5/25/2023 1500,5/25/2023 2300,2023-000664,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,5/25/2023 1809,5/25/2023 1809,5/25/2023 1809,2023-000665,CLOSED
INFORMATION,CITY OF OXFORD : BEECH ST,5/26/2023 1224,5/26/2023 1224,5/26/2023 1224,2023-000666,CLOSED
PROPERTY,CITY OF OXFORD : BEECH ST,5/26/2023 1224,5/26/2023 1224,5/26/2023 1224,2023-000666,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 1833,5/26/2023 1830,5/26/2023 1833,2023-000667,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 1833,5/26/2023 1830,5/26/2023 1833,2023-000667,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 1844,5/26/2023 1840,5/26/2023 1844,2023-000669,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 1844,5/26/2023 1840,5/26/2023 1844,2023-000669,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 1850,5/26/2023 1845,5/26/2023 1850,2023-000668,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 2053,5/26/2023 1900,5/26/2023 2053,2023-000670,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,5/26/2023 2053,5/26/2023 1900,5/26/2023 2053,2023-000670,CLOSED
SEX OFFENSE,UNKNOWN,5/30/2023 0844,Unknown,Unknown,2023-000671,UNFOUNDED
DATING VIOLENCE,UNKNOWN,5/30/2023 0844,Unknown,Unknown,2023-000671,UNFOUNDED
DRUG VIOLATION,CITY OF OXFORD,5/30/2023 1130,9/1/2022 0000,5/12/2023 0000,2023-000672,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,5/31/2023 0808,5/31/2023 0808,5/31/2023 0808,2023-000673,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,6/1/2023 1057,6/1/2023 1057,6/1/2023 1057,2023-000674,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/1/2023 1848,6/1/2023 1718,6/1/2023 1848,2023-000675,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/1/2023 1848,6/1/2023 1718,6/1/2023 1848,2023-000675,CLOSED. REFERRED TO COMMUNITY STANDARDS
MAKING TERRORISTIC THREATS,MIAMI UNIVERSITY,6/2/2023 1210,6/2/2023 1210,6/2/2023 1210,2023-000676,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/2/2023 2351,6/2/2023 2024,6/2/2023 2351,2023-000677,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/3/2023 0743,6/3/2023 0743,6/3/2023 0743,2023-000679,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/3/2023 0957,6/3/2023 0956,6/3/2023 0956,2023-000680,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/5/2023 1840,6/5/2023 1840,6/5/2023 1840,2023-000681,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,6/6/2023 0719,6/6/2023 0719,6/6/2023 0719,2023-000682,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,6/6/2023 1335,6/6/2023 1335,6/6/2023 1335,2023-000683,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,6/7/2023 0224,6/7/2023 0224,6/7/2023 0224,2023-000684,CLOSED
SEX OFFENSE : FONDLING,OTHER JURISDICTION,6/7/2023 0604,4/6/2023 2100,4/6/2023 2200,2023-000685,CLOSED. REFERRED TO OTHER LE AGENCY
BURGLARY,OTHER JURISDICTION,6/7/2023 1223,6/7/2023 0030,6/7/2023 0050,2023-000688,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,6/7/2023 1459,6/7/2023 1459,6/7/2023 1500,2023-000686,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,6/7/2023 2212,6/7/2023 2212,6/7/2023 2212,2023-000687,CLOSED
HAZING,CITY OF OXFORD,6/8/2023 1358,1/23/2023 0000,5/12/2023 0000,2023-000690,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,6/8/2023 2148,6/8/2023 2148,6/8/2023 2148,2023-000689,CLOSED
PROPERTY : DAMAGE,OTHER JURISDICTION,6/9/2023 1540,6/7/2023 1130,6/7/2023 1130,2023-000691,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,6/10/2023 1228,6/10/2023 1228,6/10/2023 1228,2023-000692,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/12/2023 1819,6/12/2023 1819,6/12/2023 1819,2023-000693,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,6/13/2023 0931,5/12/2023 0000,6/13/2023 0000,2023-000694,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,6/13/2023 1900,6/13/2023 1900,6/13/2023 1900,2023-000695,CLOSED
DATING VIOLENCE,OTHER JURISDICTION,6/14/2023 0841,4/14/2023 0000,4/14/2023 2359,2023-000696,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : FONDLING,OTHER JURISDICTION,6/14/2023 0841,4/14/2023 0000,4/14/2023 2359,2023-000696,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,6/14/2023 0848,6/14/2023 0848,6/14/2023 0848,2023-000698,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,6/14/2023 1036,6/14/2023 1036,6/14/2023 1036,2023-000697,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,6/15/2023 0919,3/11/2023 1731,3/11/2023 1731,2023-000699,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,6/16/2023 0642,6/14/2023 1200,6/14/2023 1200,2023-000700,UNFOUNDED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/17/2023 1132,6/17/2023 1132,6/17/2023 1132,2023-000702,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,6/17/2023 1234,6/17/2023 1234,6/17/2023 1234,2023-000703,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,6/17/2023 1252,6/17/2023 1252,6/17/2023 1252,2023-000704,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,6/17/2023 1639,6/17/2023 1639,6/17/2023 1639,2023-000705,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/19/2023 0556,6/19/2023 0556,6/19/2023 0556,2023-000707,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,6/19/2023 0943,6/19/2023 0943,6/19/2023 0943,2023-000708,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,6/19/2023 1400,6/19/2023 1400,6/19/2023 1400,2023-000709,CLOSED
ASSAULT,MIAMI UNIVERSITY : HAMILTON CAMPUS : RENTSCHLER HALL,6/21/2023 1651,6/21/2023 1651,6/21/2023 1651,2023-000710,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,6/23/2023 0919,6/23/2023 0919,6/23/2023 0919,2023-000712,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLINICAL HEALTH SCIENCE & WELLNESS BUILDING,6/24/2023 0956,6/23/2023 0000,6/24/2023 0956,2023-000716,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,6/24/2023 1605,6/22/2023 1630,6/22/2023 1630,2023-000717,CLOSED
UNAUTHORIZED USE : OF PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,6/24/2023 1605,6/22/2023 1630,6/22/2023 1630,2023-000717,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/26/2023 0801,6/26/2023 0801,6/26/2023 0801,2023-000718,CLOSED
INFORMATION,OTHER JURISDICTION,6/26/2023 0839,6/21/2023 0800,6/21/2023 0801,2023-000719,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,6/26/2023 1032,6/26/2023 1032,6/26/2023 1032,2023-000720,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,6/26/2023 1328,6/26/2023 1328,6/26/2023 1328,2023-000721,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,6/28/2023 1256,6/1/2023 0000,6/27/2023 0000,2023-000722,UNFOUNDED
HAZING,UNKNOWN,6/30/2023 0827,1/23/2023 0000,5/12/2023 2359,2023-000723,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,6/30/2023 1430,6/30/2023 1430,6/30/2023 1430,2023-000724,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,6/30/2023 2201,6/30/2023 2201,6/30/2023 2201,2023-000725,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,7/1/2023 0914,7/1/2023 0914,7/1/2023 0914,2023-000726,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,7/1/2023 1252,7/1/2023 1252,7/1/2023 1252,2023-000727,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/1/2023 1731,7/1/2023 1731,7/1/2023 1731,2023-000729,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,7/1/2023 2126,7/1/2023 2126,7/1/2023 2126,2023-000730,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/1/2023 2331,7/1/2023 2331,7/1/2023 2331,2023-000731,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,7/2/2023 1020,7/2/2023 1020,7/2/2023 1020,2023-000732,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : DEWITT CABIN,7/2/2023 1314,7/2/2023 1314,7/2/2023 1314,2023-000733,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,7/6/2023 1033,7/5/2023 1630,7/6/2023 1000,2023-000735,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/8/2023 0740,7/8/2023 0740,7/8/2023 0740,2023-000736,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/8/2023 1830,7/8/2023 1830,7/8/2023 1830,2023-000737,CLOSED
THEFT,OTHER JURISDICTION,7/12/2023 1200,7/7/2023 0000,7/8/2023 0001,2023-000740,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,7/12/2023 1412,7/12/2023 1100,7/12/2023 1400,2023-000741,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/14/2023 0430,7/14/2023 0430,7/14/2023 0430,2023-000743,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,7/15/2023 0807,7/15/2023 0807,7/15/2023 0807,2023-000744,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,7/15/2023 2109,7/15/2023 2109,7/15/2023 2109,2023-000745,CLOSED.  CLEARED BY CITATION
THEFT,OTHER JURISDICTION,7/17/2023 2152,6/28/2023 0000,6/28/2023 0000,2023-000747,OPEN
SEX OFFENSE : FONDLING,OTHER JURISDICTION,7/18/2023 1620,6/8/2023 1030,6/8/2023 1030,2023-000748,OPEN
SEX OFFENSE,CITY OF OXFORD,7/19/2023 1346,8/22/2022 0000,5/13/2023 2359,2023-000749,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/19/2023 1844,7/19/2023 1844,7/19/2023 1844,2023-000750,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,7/21/2023 0033,7/21/2023 0033,7/21/2023 0033,2023-000752,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,7/21/2023 0929,4/26/2023 1915,4/26/2023 1915,2023-000753,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,7/21/2023 1046,7/21/2023 1046,7/21/2023 1046,2023-000754,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,7/21/2023 1328,7/10/2023 1624,7/10/2023 1624,2023-000755,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,7/21/2023 1328,7/10/2023 1624,7/10/2023 1624,2023-000755,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,7/22/2023 0240,7/22/2023 0240,7/22/2023 0240,2023-000756,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT ST (E. 200-799 BLK),7/22/2023 1040,7/22/2023 1040,7/22/2023 1040,2023-000757,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,7/23/2023 1140,7/23/2023 1140,7/23/2023 1141,2023-000758,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,7/23/2023 1716,7/23/2023 1716,7/23/2023 1716,2023-000759,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CHILD DEVELOPMENT CTR,7/24/2023 1038,7/24/2023 1038,7/24/2023 1038,2023-000760,CLOSED
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : CHILD DEVELOPMENT CTR,7/24/2023 1038,7/24/2023 1038,7/24/2023 1038,2023-000760,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,7/24/2023 1713,7/24/2023 1630,7/24/2023 1700,2023-000786,CLOSED
UNAUTHORIZED USE,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,7/24/2023 1713,7/24/2023 1630,7/24/2023 1700,2023-000786,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,7/25/2023 0936,7/24/2023 0637,7/24/2023 0638,2023-000761,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,UNKNOWN,7/25/2023 1153,7/24/2023 0800,7/24/2023 0800,2023-000763,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,7/26/2023 0801,7/15/2023 1411,7/15/2023 1815,2023-000762,OPEN
UNAUTHORIZED USE : OF PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,7/26/2023 0801,7/15/2023 1411,7/15/2023 1815,2023-000762,OPEN
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,7/27/2023 1230,7/20/2023 0700,7/25/2023 1700,2023-000764,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,7/28/2023 0716,7/28/2023 0716,7/28/2023 0716,2023-000765,OPEN
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,7/29/2023 0253,7/29/2023 0253,7/29/2023 0253,2023-000766,CLOSED.  CLEARED BY CITATION
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,7/31/2023 1956,7/31/2023 1956,7/31/2023 1956,2023-000767,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,8/1/2023 0843,8/1/2023 0843,8/1/2023 1000,2023-000768,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,8/1/2023 2225,8/1/2023 2225,8/1/2023 2235,2023-000769,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MURSTEIN ALUMNI CENTER,8/2/2023 0905,7/31/2023 1700,8/1/2023 0800,2023-000770,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,8/2/2023 1027,7/3/2023 1000,8/2/2023 0945,2023-000771,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,8/2/2023 1153,8/2/2023 1153,8/2/2023 1153,2023-000772,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,8/2/2023 1300,8/2/2023 1300,8/2/2023 1300,2023-000773,OPEN
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,8/3/2023 0847,8/3/2023 0847,8/3/2023 0847,2023-000774,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,8/3/2023 0847,8/3/2023 0847,8/3/2023 0847,2023-000774,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN HALL,8/4/2023 1045,8/4/2023 1045,8/4/2023 1045,2023-000775,CLOSED
SEX OFFENSE,UNKNOWN,8/4/2023 1754,Unknown,Unknown,2023-000783,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/4/2023 1804,8/4/2023 1804,8/4/2023 1815,2023-000776,CLOSED
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,CITY OF OXFORD : OAK ST,8/5/2023 0143,8/5/2023 0143,8/5/2023 0143,2023-000777,OPEN
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : OAK ST,8/5/2023 0143,8/5/2023 0143,8/5/2023 0143,2023-000777,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,8/5/2023 0609,8/5/2023 0609,8/5/2023 0609,2023-000778,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECYCLING CENTER,8/5/2023 1112,8/5/2023 1112,8/5/2023 1113,2023-000779,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : BUSINESS : DOMINO'S PIZZA,8/6/2023 1547,8/6/2023 1546,8/6/2023 1547,2023-000780,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,8/6/2023 2151,8/6/2023 2151,8/6/2023 2151,2023-000781,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : SPRING ST (E. 200-799 BLK),8/7/2023 0005,8/7/2023 0005,8/7/2023 0005,2023-000782,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SPRING ST (E. 200-799 BLK),8/7/2023 0005,8/7/2023 0005,8/7/2023 0005,2023-000782,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SPRING ST (E. 200-799 BLK),8/7/2023 0005,8/7/2023 0005,8/7/2023 0005,2023-000782,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON PLACE,8/8/2023 0633,8/8/2023 0633,8/8/2023 0633,2023-000784,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,8/9/2023 1117,8/9/2023 1117,8/9/2023 1117,2023-000785,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS,8/10/2023 1956,8/10/2023 1956,8/10/2023 1956,2023-000787,CLOSED
THEFT,UNKNOWN,8/11/2023 1801,8/11/2023 1801,8/11/2023 1801,2023-000788,OPEN
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : FRYMAN GRAVEL LOT,8/13/2023 0102,8/13/2023 0102,8/13/2023 0135,2023-000790,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,8/14/2023 0220,8/14/2023 0220,8/14/2023 0220,2023-000791,CLOSED. REFERRED TO COMMUNITY STANDARDS
DATING VIOLENCE,MIAMI UNIVERSITY,8/15/2023 1628,8/1/2023 0000,8/16/2023 2023,2023-000792,CLOSED
DOMESTIC VIOLENCE,UNKNOWN,8/16/2023 1021,Unknown,Unknown,2023-000793,OPEN
STALKING,UNKNOWN,8/16/2023 1021,Unknown,Unknown,2023-000793,OPEN
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,8/16/2023 2250,8/16/2023 2250,8/16/2023 2250,2023-000794,CLOSED
THEFT,UNKNOWN,8/17/2023 1008,6/10/2023 1340,6/12/2023 2359,2023-000795,OPEN
